sp,coord_id,x,y
61,66,-0.1715,-0.27024
61,67,-0.15137,-0.27534
61,68,-0.13125,-0.27892
61,69,-0.11139,-0.28134
61,70,-0.09222,-0.28383
61,71,-0.07319,-0.28504
61,72,-0.05483,-0.2874
61,73,-0.0366,-0.28972
61,74,-0.01829,-0.29069
61,75,0.0,-0.29325
61,76,0.01873,-0.29766
61,77,0.03801,-0.30086
61,78,0.05771,-0.30252
61,79,0.07793,-0.30351
61,80,0.09858,-0.30341
61,81,0.12011,-0.30338
61,82,0.14459,-0.30728
61,83,0.16997,-0.30918
61,84,0.1979,-0.31185
61,85,0.22614,-0.31126
61,86,0.25842,-0.31237
61,87,0.29381,-0.31288
61,88,0.33352,-0.3132
61,89,0.37595,-0.31102
61,90,0.42017,-0.30528
61,91,0.46769,-0.29681
61,92,0.52561,-0.28896
61,93,0.58697,-0.27621
61,94,0.65372,-0.25883
61,95,0.7134,-0.2318
61,96,0.77154,-0.1981
61,97,0.84468,-0.16114
61,98,0.96422,-0.12181
61,99,0.97506,-0.06135
62,0,1.15436,0.0
62,1,0.9169,0.05769
62,2,0.75895,0.09588
62,3,0.63219,0.1206
62,4,0.54402,0.13968
62,5,0.46313,0.15048
62,6,0.40614,0.1608
62,7,0.36454,0.17154
62,8,0.32577,0.1791
62,9,0.29062,0.18443
62,10,0.2611,0.1897
62,11,0.2369,0.19598
62,12,0.21449,0.20142
62,13,0.19539,0.20807
62,14,0.17632,0.21314
62,15,0.15846,0.2181
62,16,0.14154,0.22303
62,17,0.12459,0.22663
62,18,0.10776,0.229
62,19,0.09117,0.23026
62,20,0.07592,0.23366
62,21,0.06122,0.23842
62,22,0.04621,0.24225
62,23,0.03097,0.24514
62,24,0.01554,0.24707
62,25,0.0,0.24971
62,26,-0.01581,0.25128
62,27,-0.03226,0.25537
62,28,-0.05004,0.26232
62,29,-0.06881,0.26802
62,30,-0.08953,0.27556
62,31,-0.11146,0.28151
62,32,-0.1345,0.28583
62,33,-0.15868,0.28865
62,34,-0.1884,0.29687
62,35,-0.21973,0.30243
62,36,-0.25543,0.30876
62,37,-0.29459,0.31371
62,38,-0.35272,0.33123
62,39,-0.42057,0.34792
62,40,-0.50346,0.36579
62,41,-0.6193,0.39302
62,42,-0.78026,0.42896
62,43,-0.95629,0.45
62,44,-1.09169,0.43223
62,45,-1.18603,0.38537
62,46,-1.23676,0.31755
62,47,-1.23299,0.23521
62,48,-1.18255,0.14939
62,49,-1.08379,0.06819
62,50,-0.97945,0.0
62,51,-0.8356,-0.05257
62,52,-0.72677,-0.09181
62,53,-0.63385,-0.12091
62,54,-0.55701,-0.14301
62,55,-0.49032,-0.15931
62,56,-0.43978,-0.17412
62,57,-0.38438,-0.18088
62,58,-0.34557,-0.18998
62,59,-0.30787,-0.19538
62,60,-0.27634,-0.20077
62,61,-0.2512,-0.20781
62,62,-0.22631,-0.21252
62,63,-0.20456,-0.21784
62,64,-0.18307,-0.2213
62,65,-0.16287,-0.22417
62,66,-0.1444,-0.22754
62,67,-0.12617,-0.2295
62,68,-0.10828,-0.2301
62,69,-0.0922,-0.23287
62,70,-0.07696,-0.23687
62,71,-0.06159,-0.23987
62,72,-0.04602,-0.24124
62,73,-0.03052,-0.24161
62,74,-0.0153,-0.24314
62,75,0.0,-0.24699
62,76,0.01577,-0.25062
62,77,0.03199,-0.25323
62,78,0.04862,-0.25487
62,79,0.06595,-0.25685
62,80,0.08371,-0.25764
62,81,0.10279,-0.25963
62,82,0.12308,-0.26157
62,83,0.14518,-0.26409
62,84,0.16856,-0.26561
62,85,0.19504,-0.26845
62,86,0.22304,-0.26962
62,87,0.25506,-0.27162
62,88,0.2928,-0.27496
62,89,0.33859,-0.28011
62,90,0.39161,-0.28452
62,91,0.4478,-0.28418
62,92,0.5156,-0.28346
62,93,0.58785,-0.27662
62,94,0.66856,-0.2647
62,95,0.75785,-0.24624
62,96,0.84345,-0.21656
62,97,0.90023,-0.17173
62,98,1.09002,-0.13771
62,99,1.1388,-0.07165
63,0,1.02442,0.0
63,1,0.88504,0.05568
63,2,0.73376,0.0927
63,3,0.64316,0.12269
63,4,0.57282,0.14708
63,5,0.50821,0.16513
63,6,0.4527,0.17924
63,7,0.40691,0.19148
63,8,0.37115,0.20404
63,9,0.33696,0.21384
63,10,0.30695,0.22301
63,11,0.27843,0.23034
63,12,0.25171,0.23637
63,13,0.22945,0.24434
63,14,0.20721,0.25048
63,15,0.18699,0.25737
63,16,0.16819,0.26502
63,17,0.14917,0.27134
63,18,0.13096,0.2783
63,19,0.11283,0.28496
63,20,0.09463,0.29123
63,21,0.07609,0.29633
63,22,0.05728,0.30026
63,23,0.03872,0.30649
63,24,0.01978,0.31444
63,25,0.0,0.3212
63,26,-0.02059,0.32723
63,27,-0.04234,0.33514
63,28,-0.06531,0.34237
63,29,-0.09043,0.35219
63,30,-0.11738,0.36127
63,31,-0.14668,0.37047
63,32,-0.17876,0.37988
63,33,-0.21604,0.39298
63,34,-0.25896,0.40805
63,35,-0.31223,0.42976
63,36,-0.36719,0.44386
63,37,-0.43876,0.46723
63,38,-0.52091,0.48917
63,39,-0.62417,0.51636
63,40,-0.74152,0.53875
63,41,-0.85862,0.5449
63,42,-0.98232,0.54004
63,43,-1.07121,0.50408
63,44,-1.12911,0.44705
63,45,-1.15427,0.37505
63,46,-1.13384,0.29112
63,47,-1.07613,0.20528
63,48,-0.96781,0.12226
63,49,-0.82352,0.05181
63,50,-0.68842,0.0
63,51,-0.60402,-0.038
63,52,-0.55701,-0.07037
63,53,-0.50752,-0.09681
63,54,-0.46557,-0.11954
63,55,-0.42495,-0.13807
63,56,-0.39027,-0.15452
63,57,-0.35759,-0.16827
63,58,-0.32631,-0.17939
63,59,-0.29794,-0.18908
63,60,-0.27066,-0.19665
63,61,-0.24568,-0.20324
63,62,-0.22145,-0.20795
63,63,-0.20048,-0.21348
63,64,-0.18052,-0.21821
63,65,-0.16137,-0.22211
63,66,-0.14295,-0.22525
63,67,-0.12578,-0.2288
63,68,-0.10875,-0.2311
63,69,-0.09219,-0.23285
63,70,-0.07655,-0.23561
63,71,-0.06159,-0.23986
63,72,-0.04625,-0.24246
63,73,-0.03084,-0.24408
63,74,-0.01554,-0.24697
63,75,0.0,-0.25071
63,76,0.01595,-0.25346
63,77,0.03258,-0.25787
63,78,0.0499,-0.26161
63,79,0.06825,-0.26583
63,80,0.08737,-0.26891
63,81,0.10698,-0.2702
63,82,0.12765,-0.27127
63,83,0.14943,-0.27182
63,84,0.17418,-0.27447
63,85,0.20068,-0.27621
63,86,0.22959,-0.27753
63,87,0.26114,-0.27809
63,88,0.29822,-0.28005
63,89,0.33816,-0.27975
63,90,0.3793,-0.27558
63,91,0.43914,-0.27869
63,92,0.49666,-0.27304
63,93,0.55912,-0.26311
63,94,0.62447,-0.24725
63,95,0.68751,-0.22339
63,96,0.74704,-0.19181
63,97,0.88588,-0.169
63,98,0.99646,-0.12589
63,99,1.0124,-0.0637
64,0,1.04352,0.0
64,1,0.86856,0.05465
64,2,0.73788,0.09322
64,3,0.64862,0.12373
64,4,0.56844,0.14595
64,5,0.50651,0.16458
64,6,0.45519,0.18022
64,7,0.41394,0.19478
64,8,0.37098,0.20395
64,9,0.33893,0.21509
64,10,0.3083,0.22399
64,11,0.27987,0.23153
64,12,0.25419,0.2387
64,13,0.23161,0.24664
64,14,0.21001,0.25386
64,15,0.18903,0.26018
64,16,0.16816,0.26498
64,17,0.14919,0.27137
64,18,0.13071,0.27777
64,19,0.11236,0.2838
64,20,0.09441,0.29056
64,21,0.07635,0.29734
64,22,0.05804,0.30428
64,23,0.03924,0.31062
64,24,0.01996,0.31718
64,25,0.0,0.32253
64,26,-0.02074,0.32974
64,27,-0.04247,0.33623
64,28,-0.0651,0.34125
64,29,-0.0892,0.34742
64,30,-0.11536,0.35504
64,31,-0.14355,0.36257
64,32,-0.17584,0.37368
64,33,-0.21388,0.38906
64,34,-0.25618,0.40368
64,35,-0.30445,0.41904
64,36,-0.36277,0.43851
64,37,-0.44119,0.46982
64,38,-0.52787,0.49571
64,39,-0.65117,0.5387
64,40,-0.77246,0.56123
64,41,-0.88373,0.56083
64,42,-0.97685,0.53703
64,43,-1.04522,0.49184
64,44,-1.06879,0.42317
64,45,-1.06431,0.34582
64,46,-1.01414,0.26039
64,47,-0.90492,0.17262
64,48,-0.80193,0.10131
64,49,-0.71754,0.04515
64,50,-0.64274,0.0
64,51,-0.58655,-0.0369
64,52,-0.53793,-0.06795
64,53,-0.49571,-0.09456
64,54,-0.45681,-0.11729
64,55,-0.42127,-0.13688
64,56,-0.38734,-0.15336
64,57,-0.35569,-0.16737
64,58,-0.32251,-0.1773
64,59,-0.29551,-0.18754
64,60,-0.26969,-0.19594
64,61,-0.24702,-0.20435
64,62,-0.2281,-0.2142
64,63,-0.20901,-0.22257
64,64,-0.18955,-0.22913
64,65,-0.17104,-0.23541
64,66,-0.15354,-0.24194
64,67,-0.13649,-0.24827
64,68,-0.11921,-0.25333
64,69,-0.10232,-0.25843
64,70,-0.08586,-0.26425
64,71,-0.0691,-0.26912
64,72,-0.05219,-0.27357
64,73,-0.03507,-0.27759
64,74,-0.01771,-0.28146
64,75,0.0,-0.28636
64,76,0.01832,-0.29115
64,77,0.03733,-0.29548
64,78,0.05751,-0.30146
64,79,0.0789,-0.30729
64,80,0.10098,-0.31079
64,81,0.12445,-0.31433
64,82,0.15008,-0.31895
64,83,0.17846,-0.32462
64,84,0.20989,-0.33073
64,85,0.24302,-0.33449
64,86,0.27716,-0.33503
64,87,0.31456,-0.33497
64,88,0.35587,-0.33419
64,89,0.4043,-0.33447
64,90,0.4605,-0.33457
64,91,0.51793,-0.32869
64,92,0.56948,-0.31308
64,93,0.62986,-0.29639
64,94,0.68249,-0.27022
64,95,0.72626,-0.23598
64,96,0.74985,-0.19253
64,97,0.8813,-0.16812
64,98,1.02942,-0.13005
64,99,1.03943,-0.0654
65,0,1.08827,0.0
65,1,0.87531,0.05507
65,2,0.73487,0.09284
65,3,0.63228,0.12061
65,4,0.56075,0.14398
65,5,0.49621,0.16123
65,6,0.44364,0.17565
65,7,0.40268,0.18949
65,8,0.3628,0.19945
65,9,0.33005,0.20946
65,10,0.29777,0.21634
65,11,0.27133,0.22447
65,12,0.24739,0.23232
65,13,0.22352,0.23802
65,14,0.20268,0.245
65,15,0.18241,0.25106
65,16,0.16224,0.25564
65,17,0.14223,0.25871
65,18,0.12314,0.26167
65,19,0.10606,0.26789
65,20,0.08867,0.27291
65,21,0.07107,0.2768
65,22,0.05382,0.28213
65,23,0.03644,0.28843
65,24,0.01848,0.29374
65,25,0.0,0.30026
65,26,-0.01923,0.30559
65,27,-0.03947,0.31243
65,28,-0.06115,0.32056
65,29,-0.084,0.32715
65,30,-0.10865,0.3344
65,31,-0.13503,0.34105
65,32,-0.16441,0.34939
65,33,-0.19984,0.36351
65,34,-0.23769,0.37454
65,35,-0.2831,0.38965
65,36,-0.33228,0.40167
65,37,-0.39606,0.42177
65,38,-0.46516,0.43682
65,39,-0.5532,0.45765
65,40,-0.6696,0.48649
65,41,-0.797,0.50579
65,42,-0.94018,0.51687
65,43,-1.04287,0.49074
65,44,-1.11335,0.44081
65,45,-1.14439,0.37184
65,46,-1.13273,0.29084
65,47,-1.07164,0.20443
65,48,-0.96389,0.12177
65,49,-0.85233,0.05363
65,50,-0.74161,0.0
65,51,-0.65112,-0.04096
65,52,-0.59114,-0.07468
65,53,-0.52937,-0.10098
65,54,-0.47347,-0.12157
65,55,-0.43104,-0.14005
65,56,-0.38569,-0.15271
65,57,-0.34613,-0.16288
65,58,-0.31182,-0.17142
65,59,-0.2826,-0.17934
65,60,-0.25681,-0.18658
65,61,-0.23128,-0.19133
65,62,-0.2097,-0.19692
65,63,-0.18837,-0.20059
65,64,-0.16955,-0.20495
65,65,-0.15096,-0.20778
65,66,-0.134,-0.21115
65,67,-0.11857,-0.21568
65,68,-0.10311,-0.21912
65,69,-0.08766,-0.2214
65,70,-0.07297,-0.22458
65,71,-0.0585,-0.22785
65,72,-0.04393,-0.23028
65,73,-0.02928,-0.23178
65,74,-0.01475,-0.23442
65,75,0.0,-0.23803
65,76,0.01515,-0.24079
65,77,0.03115,-0.24659
65,78,0.04794,-0.2513
65,79,0.06593,-0.25677
65,80,0.08478,-0.26093
65,81,0.10537,-0.26613
65,82,0.12723,-0.27038
65,83,0.14998,-0.27281
65,84,0.17573,-0.2769
65,85,0.20492,-0.28206
65,86,0.23851,-0.28831
65,87,0.27233,-0.29
65,88,0.31603,-0.29677
65,89,0.36009,-0.29789
65,90,0.41613,-0.30234
65,91,0.47477,-0.3013
65,92,0.54972,-0.30221
65,93,0.63889,-0.30064
65,94,0.73777,-0.29211
65,95,0.82145,-0.26691
65,96,0.86481,-0.22205
65,97,0.87678,-0.16726
65,98,1.05703,-0.13354
65,99,1.08819,-0.06847
66,0,1.05136,0.0
66,1,0.88239,0.05552
66,2,0.76267,0.09635
66,3,0.66976,0.12776
66,4,0.59676,0.15322
66,5,0.52609,0.17094
66,6,0.47822,0.18934
66,7,0.43456,0.20449
66,8,0.39304,0.21608
66,9,0.35856,0.22755
66,10,0.32826,0.23849
66,11,0.3002,0.24835
66,12,0.27329,0.25664
66,13,0.24657,0.26257
66,14,0.22451,0.27139
66,15,0.20239,0.27857
66,16,0.18123,0.28558
66,17,0.1613,0.29341
66,18,0.14111,0.29987
66,19,0.12075,0.30497
66,20,0.10031,0.30871
66,21,0.08055,0.31371
66,22,0.0619,0.32449
66,23,0.04222,0.33423
66,24,0.02156,0.34266
66,25,0.0,0.3498
66,26,-0.02254,0.35823
66,27,-0.04613,0.36519
66,28,-0.07069,0.37055
66,29,-0.09734,0.37911
66,30,-0.12533,0.38572
66,31,-0.15828,0.39977
66,32,-0.19498,0.41435
66,33,-0.23387,0.42542
66,34,-0.27574,0.4345
66,35,-0.32772,0.45108
66,36,-0.39009,0.47155
66,37,-0.46049,0.49037
66,38,-0.54351,0.5104
66,39,-0.64842,0.53642
66,40,-0.75394,0.54777
66,41,-0.85779,0.54437
66,42,-0.95094,0.52279
66,43,-1.027,0.48327
66,44,-1.07816,0.42688
66,45,-1.08843,0.35365
66,46,-1.04656,0.26871
66,47,-0.94572,0.18041
66,48,-0.83428,0.1054
66,49,-0.71065,0.04471
66,50,-0.61764,0.0
66,51,-0.55002,-0.0346
66,52,-0.50059,-0.06324
66,53,-0.46938,-0.08954
66,54,-0.43235,-0.11101
66,55,-0.40218,-0.13068
66,56,-0.37209,-0.14732
66,57,-0.34287,-0.16134
66,58,-0.31384,-0.17253
66,59,-0.28845,-0.18306
66,60,-0.265,-0.19253
66,61,-0.24147,-0.19976
66,62,-0.21813,-0.20483
66,63,-0.19845,-0.21133
66,64,-0.18073,-0.21846
66,65,-0.16297,-0.2243
66,66,-0.14515,-0.22872
66,67,-0.12744,-0.2318
66,68,-0.11091,-0.2357
66,69,-0.09437,-0.23836
66,70,-0.07861,-0.24194
66,71,-0.06277,-0.24449
66,72,-0.04757,-0.24936
66,73,-0.03199,-0.25318
66,74,-0.01624,-0.25818
66,75,0.0,-0.26219
66,76,0.01668,-0.26507
66,77,0.03373,-0.26697
66,78,0.05172,-0.27111
66,79,0.07035,-0.27402
66,80,0.09044,-0.27835
66,81,0.11137,-0.2813
66,82,0.13298,-0.28259
66,83,0.1572,-0.28594
66,84,0.18315,-0.28861
66,85,0.21267,-0.29271
66,86,0.24343,-0.29426
66,87,0.27769,-0.29571
66,88,0.31833,-0.29893
66,89,0.36604,-0.30282
66,90,0.41611,-0.30232
66,91,0.47447,-0.30111
66,92,0.53786,-0.29569
66,93,0.60088,-0.28276
66,94,0.68506,-0.27124
66,95,0.74509,-0.2421
66,96,0.80398,-0.20643
66,97,0.83474,-0.15924
66,98,1.02225,-0.12915
66,99,1.04875,-0.06599
67,0,1.08284,0.0
67,1,0.86651,0.05452
67,2,0.73568,0.09294
67,3,0.63687,0.12149
67,4,0.55848,0.14339
67,5,0.48924,0.15896
67,6,0.43961,0.17405
67,7,0.39594,0.18632
67,8,0.35556,0.19547
67,9,0.32181,0.20423
67,10,0.29239,0.21244
67,11,0.26328,0.2178
67,12,0.24005,0.22542
67,13,0.21828,0.23245
67,14,0.19661,0.23766
67,15,0.17738,0.24414
67,16,0.15808,0.24909
67,17,0.14049,0.25556
67,18,0.12269,0.26073
67,19,0.10483,0.26478
67,20,0.08693,0.26753
67,21,0.07056,0.27483
67,22,0.05363,0.28111
67,23,0.03641,0.28821
67,24,0.01852,0.29434
67,25,0.0,0.29924
67,26,-0.01906,0.30296
67,27,-0.0386,0.30555
67,28,-0.05852,0.30676
67,29,-0.08208,0.31968
67,30,-0.10747,0.33078
67,31,-0.1346,0.33997
67,32,-0.16324,0.34691
67,33,-0.19484,0.35441
67,34,-0.23417,0.36899
67,35,-0.27736,0.38175
67,36,-0.32299,0.39043
67,37,-0.38435,0.4093
67,38,-0.45777,0.42988
67,39,-0.55138,0.45614
67,40,-0.66297,0.48168
67,41,-0.78652,0.49914
67,42,-0.90709,0.49868
67,43,-0.99975,0.47045
67,44,-1.06601,0.42206
67,45,-1.08317,0.35194
67,46,-1.0712,0.27504
67,47,-1.0203,0.19463
67,48,-0.92484,0.11684
67,49,-0.8218,0.05171
67,50,-0.71964,0.0
67,51,-0.6542,-0.04116
67,52,-0.59823,-0.07557
67,53,-0.55217,-0.10533
67,54,-0.50053,-0.12851
67,55,-0.4586,-0.14901
67,56,-0.41341,-0.16368
67,57,-0.37835,-0.17804
67,58,-0.3433,-0.18873
67,59,-0.30936,-0.19632
67,60,-0.28122,-0.20432
67,61,-0.25496,-0.21092
67,62,-0.23053,-0.21648
67,63,-0.21005,-0.22368
67,64,-0.1905,-0.23028
67,65,-0.17098,-0.23533
67,66,-0.15153,-0.23878
67,67,-0.13412,-0.24395
67,68,-0.11741,-0.24951
67,69,-0.10058,-0.25404
67,70,-0.08362,-0.25735
67,71,-0.06666,-0.25964
67,72,-0.05004,-0.26229
67,73,-0.03334,-0.26389
67,74,-0.01691,-0.26875
67,75,0.0,-0.27257
67,76,0.01733,-0.2754
67,77,0.035,-0.27703
67,78,0.05371,-0.28158
67,79,0.07313,-0.28483
67,80,0.09314,-0.28665
67,81,0.11507,-0.29063
67,82,0.13881,-0.29498
67,83,0.16357,-0.29754
67,84,0.19154,-0.30182
67,85,0.22265,-0.30645
67,86,0.25504,-0.30829
67,87,0.29222,-0.31118
67,88,0.33152,-0.31132
67,89,0.37979,-0.31419
67,90,0.43426,-0.31551
67,91,0.49064,-0.31137
67,92,0.56322,-0.30963
67,93,0.64019,-0.30125
67,94,0.74124,-0.29348
67,95,0.82269,-0.26731
67,96,0.88898,-0.22825
67,97,0.98625,-0.18814
67,98,1.07887,-0.1363
67,99,1.0793,-0.06791
68,0,1.0627,0.0
68,1,0.90932,0.05721
68,2,0.76503,0.09665
68,3,0.65646,0.12523
68,4,0.58127,0.14924
68,5,0.51622,0.16773
68,6,0.46857,0.18552
68,7,0.42564,0.20029
68,8,0.39066,0.21477
68,9,0.35563,0.22569
68,10,0.32586,0.23675
68,11,0.2989,0.24727
68,12,0.27342,0.25676
68,13,0.2479,0.26398
68,14,0.22467,0.27158
68,15,0.20348,0.28007
68,16,0.18212,0.28698
68,17,0.16067,0.29226
68,18,0.13932,0.29608
68,19,0.11918,0.30102
68,20,0.09965,0.3067
68,21,0.08072,0.31438
68,22,0.0612,0.3208
68,23,0.04119,0.32609
68,24,0.02076,0.33003
68,25,0.0,0.33579
68,26,-0.02166,0.34422
68,27,-0.04474,0.35412
68,28,-0.06912,0.36234
68,29,-0.09466,0.36868
68,30,-0.12249,0.377
68,31,-0.1517,0.38314
68,32,-0.18372,0.39043
68,33,-0.22078,0.40161
68,34,-0.26632,0.41966
68,35,-0.31979,0.44016
68,36,-0.38073,0.46022
68,37,-0.45567,0.48524
68,38,-0.53527,0.50266
68,39,-0.6292,0.52052
68,40,-0.72937,0.52992
68,41,-0.83708,0.53123
68,42,-0.94283,0.51833
68,43,-1.03586,0.48744
68,44,-1.09265,0.43261
68,45,-1.11531,0.36239
68,46,-1.08122,0.27761
68,47,-1.01862,0.19431
68,48,-0.88024,0.1112
68,49,-0.71492,0.04498
68,50,-0.62035,0.0
68,51,-0.55591,-0.03497
68,52,-0.51129,-0.06459
68,53,-0.4654,-0.08878
68,54,-0.43374,-0.11136
68,55,-0.39971,-0.12987
68,56,-0.36535,-0.14465
68,57,-0.33641,-0.1583
68,58,-0.30616,-0.16831
68,59,-0.27875,-0.1769
68,60,-0.25625,-0.18617
68,61,-0.2338,-0.19341
68,62,-0.21269,-0.19973
68,63,-0.19274,-0.20525
68,64,-0.17436,-0.21076
68,65,-0.15601,-0.21473
68,66,-0.13792,-0.21733
68,67,-0.1226,-0.22301
68,68,-0.10711,-0.22763
68,69,-0.09157,-0.23128
68,70,-0.07673,-0.23614
68,71,-0.06163,-0.24005
68,72,-0.04635,-0.24299
68,73,-0.03095,-0.24497
68,74,-0.01561,-0.24807
68,75,0.0,-0.2502
68,76,0.016,-0.25426
68,77,0.03251,-0.25736
68,78,0.04946,-0.25929
68,79,0.0668,-0.26017
68,80,0.0861,-0.265
68,81,0.1072,-0.27077
68,82,0.12935,-0.27488
68,83,0.15241,-0.27724
68,84,0.17626,-0.27775
68,85,0.20626,-0.2839
68,86,0.23774,-0.28739
68,87,0.27042,-0.28797
68,88,0.30697,-0.28827
68,89,0.35228,-0.29143
68,90,0.40557,-0.29467
68,91,0.46352,-0.29416
68,92,0.53092,-0.29188
68,93,0.60873,-0.28645
68,94,0.70315,-0.2784
68,95,0.77706,-0.25249
68,96,0.82458,-0.21172
68,97,0.90295,-0.17225
68,98,0.98261,-0.12414
68,99,1.0525,-0.06622
69,0,1.07429,0.0
69,1,0.88101,0.05543
69,2,0.7445,0.09405
69,3,0.65056,0.1241
69,4,0.57013,0.14638
69,5,0.5102,0.16578
69,6,0.45412,0.1798
69,7,0.4103,0.19307
69,8,0.3713,0.20413
69,9,0.33465,0.21238
69,10,0.30222,0.21957
69,11,0.2781,0.23007
69,12,0.2539,0.23843
69,13,0.23116,0.24617
69,14,0.20843,0.25194
69,15,0.18848,0.25943
69,16,0.16981,0.26758
69,17,0.15082,0.27435
69,18,0.13322,0.28311
69,19,0.11508,0.29066
69,20,0.09652,0.29705
69,21,0.07761,0.30226
69,22,0.05842,0.30627
69,23,0.03906,0.30915
69,24,0.02004,0.31848
69,25,0.0,0.32964
69,26,-0.02136,0.33949
69,27,-0.04395,0.34792
69,28,-0.06768,0.35481
69,29,-0.09242,0.35997
69,30,-0.1181,0.36346
69,31,-0.14456,0.36511
69,32,-0.17733,0.37685
69,33,-0.21643,0.39368
69,34,-0.25832,0.40705
69,35,-0.30268,0.41661
69,36,-0.35303,0.42675
69,37,-0.41491,0.44183
69,38,-0.49233,0.46233
69,39,-0.58561,0.48446
69,40,-0.69506,0.50499
69,41,-0.81456,0.51694
69,42,-0.92649,0.50935
69,43,-1.01469,0.47748
69,44,-1.07177,0.42435
69,45,-1.08473,0.35245
69,46,-1.06527,0.27352
69,47,-1.0087,0.19242
69,48,-0.91828,0.11601
69,49,-0.80365,0.05056
69,50,-0.69798,0.0
69,51,-0.60235,-0.0379
69,52,-0.54494,-0.06884
69,53,-0.49523,-0.09447
69,54,-0.45543,-0.11693
69,55,-0.41725,-0.13557
69,56,-0.38409,-0.15207
69,57,-0.35184,-0.16556
69,58,-0.32086,-0.17639
69,59,-0.292,-0.18531
69,60,-0.26616,-0.19338
69,61,-0.24264,-0.20073
69,62,-0.22255,-0.20899
69,63,-0.20235,-0.21548
69,64,-0.18229,-0.22035
69,65,-0.16385,-0.22552
69,66,-0.1478,-0.23289
69,67,-0.13147,-0.23914
69,68,-0.11499,-0.24436
69,69,-0.09834,-0.24837
69,70,-0.08164,-0.25127
69,71,-0.06586,-0.25652
69,72,-0.04973,-0.26069
69,73,-0.03334,-0.26394
69,74,-0.01685,-0.26788
69,75,0.0,-0.27079
69,76,0.01726,-0.27428
69,77,0.03495,-0.27665
69,78,0.053,-0.27786
69,79,0.07224,-0.28134
69,80,0.09287,-0.28583
69,81,0.11434,-0.28879
69,82,0.13782,-0.29288
69,83,0.1622,-0.29504
69,84,0.18893,-0.29772
69,85,0.21662,-0.29815
69,86,0.24938,-0.30145
69,87,0.2861,-0.30467
69,88,0.32482,-0.30503
69,89,0.37175,-0.30754
69,90,0.42771,-0.31075
69,91,0.49807,-0.31609
69,92,0.57219,-0.31457
69,93,0.65126,-0.30646
69,94,0.73414,-0.29067
69,95,0.79681,-0.2589
69,96,0.83809,-0.21519
69,97,0.85031,-0.16221
69,98,1.02705,-0.12975
69,99,1.06066,-0.06674
70,0,1.00761,0.0
70,1,0.82995,0.05222
70,2,0.69443,0.08773
70,3,0.60332,0.11509
70,4,0.53497,0.13736
70,5,0.47977,0.15589
70,6,0.42314,0.16753
70,7,0.38464,0.181
70,8,0.34871,0.1917
70,9,0.31613,0.20062
70,10,0.28785,0.20914
70,11,0.26241,0.21709
70,12,0.23929,0.2247
70,13,0.21737,0.23147
70,14,0.19815,0.23952
70,15,0.17879,0.24609
70,16,0.15941,0.25119
70,17,0.14011,0.25486
70,18,0.12255,0.26043
70,19,0.10613,0.26805
70,20,0.09002,0.27704
70,21,0.07319,0.28506
70,22,0.05571,0.29205
70,23,0.03764,0.29796
70,24,0.01905,0.30283
70,25,0.0,0.30644
70,26,-0.01966,0.3125
70,27,-0.04073,0.3224
70,28,-0.06405,0.33574
70,29,-0.08921,0.34745
70,30,-0.11605,0.35717
70,31,-0.14444,0.36483
70,32,-0.17636,0.37478
70,33,-0.21005,0.38208
70,34,-0.2496,0.3933
70,35,-0.30121,0.41459
70,36,-0.35632,0.43072
70,37,-0.43441,0.4626
70,38,-0.52086,0.48913
70,39,-0.62582,0.51773
70,40,-0.73941,0.53721
70,41,-0.86274,0.54751
70,42,-0.97064,0.53362
70,43,-1.05473,0.49632
70,44,-1.09841,0.43489
70,45,-1.10683,0.35963
70,46,-1.07932,0.27712
70,47,-0.99743,0.19027
70,48,-0.89621,0.11322
70,49,-0.79279,0.04988
70,50,-0.71838,0.0
70,51,-0.65671,-0.04132
70,52,-0.5975,-0.07548
70,53,-0.55095,-0.1051
70,54,-0.50674,-0.13011
70,55,-0.46278,-0.15037
70,56,-0.42611,-0.16871
70,57,-0.3912,-0.18408
70,58,-0.35711,-0.19632
70,59,-0.32471,-0.20607
70,60,-0.29561,-0.21477
70,61,-0.26981,-0.2232
70,62,-0.24409,-0.22921
70,63,-0.22252,-0.23696
70,64,-0.20097,-0.24293
70,65,-0.17951,-0.24708
70,66,-0.15977,-0.25175
70,67,-0.14147,-0.25733
70,68,-0.12391,-0.26332
70,69,-0.10654,-0.2691
70,70,-0.08894,-0.27373
70,71,-0.07116,-0.27714
70,72,-0.05332,-0.27949
70,73,-0.03563,-0.28201
70,74,-0.01816,-0.28866
70,75,0.0,-0.29422
70,76,0.01879,-0.29861
70,77,0.03811,-0.30169
70,78,0.05791,-0.3036
70,79,0.0781,-0.30419
70,80,0.09952,-0.30629
70,81,0.12219,-0.30861
70,82,0.14701,-0.31241
70,83,0.17272,-0.31418
70,84,0.19926,-0.31399
70,85,0.22643,-0.31166
70,86,0.25994,-0.31422
70,87,0.29699,-0.31626
70,88,0.33682,-0.3163
70,89,0.38152,-0.31562
70,90,0.43375,-0.31514
70,91,0.48635,-0.30865
70,92,0.54547,-0.29988
70,93,0.60968,-0.2869
70,94,0.67134,-0.2658
70,95,0.7307,-0.23742
70,96,0.77714,-0.19954
70,97,0.79312,-0.1513
70,98,0.98222,-0.12409
70,99,1.00262,-0.06308
71,0,1.02514,0.0
71,1,0.8728,0.05491
71,2,0.76394,0.09651
